,id,dist_centroid_manhattan,dist_centroid_euclidean,dist_centroid_cosine,dist_centroid_alldistances,dist_centroid_manhattan_unweighted,dist_centroid_euclidean_unweighted,dist_centroid_cosine_unweighted,dist_centroid_alldistances_unweighted,dist_mean_manhattan,dist_mean_euclidean,dist_mean_cosine,dist_mean_alldistances,dist_mean_manhattan_unweighted,dist_mean_euclidean_unweighted,dist_mean_cosine_unweighted,dist_mean_alldistances_unweighted
1284,1907.Zettel/Brunner.2.119,11.390301968066803,2.7524840895860034,0.28999166204438986,0.667328148965722,36.53981820718616,4.7111215115945555,0.3502376470642955,0.8241172518057542,11.479410510155912,3.26758418397135,0.3903799755592805,0.6064038309019123,37.41060572344572,5.707976700904819,0.4704571074376117,0.744527823656739
1285,1907.Zettel/Brunner.2.120,8.87809152810401,2.2925778418749894,0.20216390918495897,0.4430633486080155,26.813731132019466,3.758005596070026,0.23189312606433776,0.474611854027475,9.050241910106653,2.8912453078270275,0.31443706887101264,0.5053376223338675,28.044472216500562,4.952548119439977,0.37357963899038715,0.6010643766573375
1286,1907.Zettel/Brunner.2.121,8.756709242444416,2.270228594353719,0.2548291536721876,0.4697895432528754,26.011216716576765,3.63187564435671,0.2537440620472571,0.4698413315750117,8.910481463356378,2.8760691668255034,0.3581794055975169,0.5186272502756377,26.898654382400093,4.855573333368367,0.39049003344496597,0.5971440408156874
1287,1907.Zettel/Brunner.2.123,6.6960571291255215,1.66971897816128,0.13352143583119747,0.21689612229054664,22.232969305158356,3.075669455577034,0.17534887020945766,0.28359775888701994,6.785251331667474,2.4163662224216327,0.2512106213611204,0.40432422753417724,23.757015257784705,4.45227415344997,0.3258554063103019,0.5262287851458943
1288,1907.Zettel/Brunner.2.124,9.244235109376302,2.360930136969171,0.2538873426745648,0.5016695470956606,30.11970767468026,3.985205714108729,0.30606759652813376,0.6142229977332779,9.390838636106436,2.944147251521362,0.3574314488884033,0.5320220470481851,30.839511653711202,5.125045265763671,0.4335645367411173,0.6562605180922081
1289,1907.Zettel/Brunner.2.127,8.892440496784609,2.187083239316904,0.2504347829906888,0.4582624825182502,30.75982187047101,4.0220391502854005,0.30418379088677305,0.6254191110975074,8.979501536709183,2.806297095008744,0.3514484230974024,0.5117612419882315,31.502430733328637,5.154743742043303,0.4311664487147398,0.660797341272556
1290,1907.Zettel/Brunner.2.129,9.788680886887576,2.4215916610058192,0.2642936136936358,0.5382140452174665,30.27697466535235,4.103212820597879,0.2932407990139754,0.6174961329685815,9.86854550481551,2.995376337506182,0.3654873684383449,0.5474542819169922,31.200959311575517,5.214685388030249,0.42282830650967035,0.6577766056745079
1291,1907.Zettel/Brunner.2.130,8.608341679605019,2.2103000700979485,0.18042585429321378,0.4054914362475493,28.341970400896937,3.9622560836310265,0.2703508800367179,0.5539174679571242,8.81140511369548,2.83053492517956,0.29506234327295056,0.4889410377049406,29.527464516233348,5.110483967133656,0.4047801438098851,0.6332891101419396
1292,1907.Zettel/Brunner.2.131,10.377618885090243,2.5960346506318337,0.28521895663648467,0.6018736054470731,31.44871993135674,4.176475219310779,0.2803479178980923,0.6298836608777899,10.567692470432094,3.139708791010595,0.3857709239518842,0.5787548597952695,32.47054470802563,5.277489039504454,0.4133460655052775,0.664399462632939
1293,1907.Zettel/Brunner.2.132,8.420959920908636,2.184670540629982,0.22030286310810188,0.4208394038950185,30.767431015932765,4.091188547373748,0.29095196018897274,0.620867903718951,8.586549763675016,2.8067802250397054,0.32846235816219294,0.4960814754885416,31.578342697069925,5.211061666199033,0.42137943317910026,0.6593172726771379
1294,1907.Zettel/Brunner.2.133,8.882168434645312,2.256147061148545,0.23553891394630777,0.45931257629993133,30.13468767570242,4.010075606228946,0.27470409252387873,0.5881111726508216,8.9622106445118,2.8637622489489374,0.34153916249786354,0.5121307044210256,30.957556556676597,5.143925574287779,0.40832920163934283,0.6457829540325828
1295,1907.Zettel/Brunner.2.135,10.715111131366326,2.6181299400589824,0.2865003899470888,0.6185846284223853,32.655297119005496,4.259049221421382,0.30465187248653025,0.678235644028575,10.874530382487235,3.153686861338756,0.3873068730373076,0.5857784737357702,33.39371053976338,5.339916629101796,0.43313893835518585,0.6828868246024175
1296,1907.Zettel/Brunner.2.136,9.485038094731673,2.4105389175610465,0.2541787457035658,0.5186996900557596,31.69575163489238,4.174541751312135,0.29822925417877366,0.6496673078042317,9.635133743728774,2.9854667866409117,0.35790242727883403,0.5396878155160683,32.50444976993284,5.2746712464178325,0.42727670367824006,0.6711884895267655
1297,1907.Zettel/Brunner.2.137,5.753524088238229,1.4810869540630656,0.09353286371633884,0.12548637659701334,23.017849457718714,3.2316429483071336,0.18403082242671776,0.31968743803606303,5.954214657287432,2.2616823422706176,0.21628440991042658,0.3642597007372422,24.453145415766127,4.5495525756304875,0.33269340892585836,0.5387239858374628
1298,1907.Zettel/Brunner.2.138,6.52952022206484,1.6531984618285835,0.1263640879403508,0.20342493216764004,28.040132494610965,3.830221098712323,0.25457030640153,0.5205937695345692,6.599368337733361,2.402940798571761,0.2446850616397969,0.3975183207346072,28.915198003663686,5.004807890267391,0.3905106426053227,0.6173416211920213
1299,1907.Zettel/Brunner.2.144,10.006052546072445,2.4783816517624313,0.3296241240263613,0.5985158573043007,31.55615330741742,4.124400935009065,0.3545443712109795,0.6943841137311407,10.163754710064211,3.0343934542071227,0.42370112450388,0.5781450514695121,32.268146716574066,5.228557956059683,0.4737599631053558,0.6898142213267909
1300,1907.Zettel/Brunner.2.151,6.228481173263273,1.522968012358558,0.1258518555543704,0.17091529852017331,23.23897338804827,3.0531766495858306,0.18681727210083066,0.30572507975765967,6.2832623943492765,2.299076431483766,0.24235381079165286,0.38298657212059384,24.04670540503573,4.429367770374903,0.3345659932493039,0.5311605347806395
1301,1907.Zettel/Brunner.2.154,7.754277877019725,2.0377301114426527,0.1995698896701542,0.35896638558935107,26.091063313335805,3.5032611579879793,0.2285045264751555,0.4334338507348356,7.94867154696944,2.6929787733061725,0.309177931132935,0.46862350019339716,27.20835289730238,4.753187577635906,0.3693535997336435,0.5839504314300241
1302,1907.Zettel/Brunner.2.156,9.021490147752633,2.311452343534417,0.24307810336832503,0.4783708393449027,30.789891595651206,4.06013923975378,0.31339205712359364,0.6385545267465496,9.167384080700199,2.9063549437653644,0.34818784645786505,0.52160389400751,31.52472397711242,5.183594082655375,0.43964390076749077,0.6664307510673189
1303,1907.Zettel/Brunner.2.158,9.056859143062972,2.312547248573358,0.23029313538565033,0.47139117776311723,33.455177923324044,4.340853578253163,0.31318821683849796,0.7062467851119938,9.213751938577706,2.9099013407802867,0.3375148342766349,0.5185622898943559,34.17073759518494,5.411203770032481,0.4398351515909841,0.6945633137786132
1304,1907.Zettel/Brunner.2.160,9.603788657065518,2.441353816633292,0.2842568660508207,0.5479022815217145,30.557401044013712,4.12102405514026,0.3166011410258561,0.6449893350184874,9.791838573518282,3.011388713052179,0.38459518794048686,0.5547605444428649,31.68169611489873,5.233976585529899,0.4428621654506488,0.6714437059021625
1305,1907.Zettel/Brunner.2.161,8.888741432089853,2.276026473970656,0.2553896347827982,0.4759021735424669,29.81911143280808,3.9396463996681694,0.31683284204882356,0.6150118168182568,9.035978709018375,2.8708537110361436,0.3589362031566542,0.5206934324394031,30.582469028523562,5.080384682490678,0.44240919228890885,0.6566962361064386
1306,1907.Zettel/Brunner.2.164,8.782339382904526,2.252380873422176,0.22314664336016,0.44688748187499333,31.911543602130028,4.1851518419423845,0.2853764452499221,0.6419252209569647,8.931196607508989,2.8591305514523344,0.3313158842566328,0.5072769731165202,32.689635099028756,5.282206161845534,0.41712079658801726,0.6678498830855278
1307,1907.Zettel/Brunner.2.165,10.472995342567774,2.602714418485421,0.29880995522869835,0.6154036172188865,34.066814463719744,4.464095996665909,0.34120823022859603,0.7542458787649107,10.619120384811824,3.137090254845781,0.3965183059295661,0.5835983171302375,34.793243687848125,5.4950358524110365,0.4625115903330137,0.7135596159157405
1308,1907.Zettel/Brunner.2.167,8.991989807722328,2.319343502064855,0.25307739886832503,0.485189203239727,27.25396274770085,3.760569707041992,0.2570170630282199,0.5042830009278187,9.183606908334895,2.915546566297394,0.3566612662528071,0.5258811627734602,28.485445154683347,4.954915488944782,0.39328714670525705,0.6134940483904222
1309,1907.Zettel/Brunner.2.168,10.605404575097898,2.59970901835522,0.28393302873386406,0.609899665641738,36.320751658570046,4.692587469949475,0.4121505313644144,0.8763894663239332,10.659731712925385,3.1428485181146426,0.3832460661886724,0.5796251336750321,36.93275758927779,5.69351164339196,0.520557099063866,0.7648937730268597
1310,1907.Zettel/Brunner.2.170,8.512932835928332,2.1916420977495776,0.21375170659376774,0.420991354306606,29.15970563986979,3.843840958855958,0.27752682029575393,0.5589099978110832,8.65837554082772,2.808491794675555,0.3232144300835181,0.495435853879316,29.87505915635238,5.010294893607146,0.410579940426922,0.6334187176519395
1311,1907.Zettel/Brunner.2.172,9.53354516327435,2.3697787811417683,0.24489363862241742,0.5076843846928961,28.43972147987532,3.745449686794071,0.2257852719881941,0.49016279746244645,9.81739301309808,2.954077892179232,0.3499877025598446,0.5373392355313281,29.563044104216473,4.9391694117478675,0.36831624129727625,0.6075956294016879
1312,1907.Zettel/Brunner.2.173,11.612001698282832,2.7841052065990133,0.33878662771598134,0.712763365345131,35.36946649239083,4.565372251037251,0.3854859227934061,0.8244907419796742,11.771797042552427,3.2896899417313814,0.43194485510990543,0.6292855853814485,36.11333459911915,5.581532574984834,0.49900941497387613,0.7438074709864028
1313,1908.Berg.003,5.689306140308044,1.3826862173054952,0.10210621031851697,0.11277111182200288,19.84062946458487,2.65924640828704,0.14513851594894467,0.1766073903431993,5.770137969961713,2.1882702156870706,0.2218457107928298,0.3574593473925376,20.714890230965416,4.148890059374317,0.30007177320861583,0.4795376033241236
